,expiration_timestamp,option_type,instrument_name,strike,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv
0,1613894400000,put,ETH-21FEB21-2020-P,2020.0,2029.57,SYN.ETH-21FEB21,1613824373361,"{'volume': 23.0, 'price_change': -21.9512, 'low': 0.0155, 'high': 0.0215}",open,0.03,20.0,0.0001,0.0585,0.016494,100.07,0.016,0.0,2027.29,"{'vega': 0.37861, 'theta': -18.94295, 'rho': -0.02105, 'gamma': 0.00414, 'delta': -0.45072}",2027.29,7743720515,"[[0.013, 9.0], [0.0125, 2.0], [0.0115, 320.0]]",81.28,0.013,9.0,0.0165,1.0,"[[0.0165, 1.0], [0.0175, 4.0], [0.018, 240.0], [0.039, 1.0]]",100.06
1,1615536000000,call,ETH-12MAR21-2040-C,2040.0,2083.77,SYN.ETH-12MAR21,1613824373354,"{'volume': 61.0, 'price_change': 11.5207, 'low': 0.1075, 'high': 0.121}",open,0.11,176.0,0.066,0.181,0.115532,114.18,0.121,0.0,2027.29,"{'vega': 1.89333, 'theta': -5.45602, 'rho': 0.53012, 'gamma': 0.0007, 'delta': 0.58426}",2027.29,7743719861,"[[0.121, 38.0], [0.0935, 1.0]]",120.2,0.121,38.0,0.125,256.0,"[[0.125, 256.0]]",124.61
2,1624608000000,put,ETH-25JUN21-600-P,600.0,2248.13,ETH-25JUN21,1613824373354,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.01,3515.0,0.0001,0.0225,0.007023,133.2,0.0085,0.0,2027.29,"{'vega': 0.59627, 'theta': -0.31818, 'rho': -0.19636, 'gamma': 3e-05, 'delta': -0.01852}",2027.29,7743702966,"[[0.0055, 150.0], [0.0035, 320.0], [0.0005, 1.0]]",127.07,0.0055,150.0,0.009,250.0,"[[0.009, 250.0], [0.01, 320.0]]",140.16
3,1613980800000,put,ETH-22FEB21-1720-P,1720.0,2032.42,SYN.ETH-22FEB21,1613824373358,"{'volume': 6.0, 'price_change': 0.0, 'low': 0.0005, 'high': 0.0005}",open,,6.0,0.0001,0.015,0.000277,104.73,0.0005,0.0,2027.29,"{'vega': 0.04058, 'theta': -0.56222, 'rho': -0.00111, 'gamma': 0.00019, 'delta': -0.01073}",2027.29,7743718250,"[[0.0005, 6.0]]",113.8,0.0005,6.0,0.0025,406.0,"[[0.0025, 406.0]]",151.79
4,1613980800000,call,ETH-22FEB21-1820-C,1820.0,2032.45,SYN.ETH-22FEB21,1613824374367,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.077,0.143,0.106395,102.57,,0.0,2027.33,"{'vega': 0.16796, 'theta': -4.75813, 'rho': 0.08415, 'gamma': 0.0008, 'delta': 0.94114}",2027.33,7743720374,"[[0.1055, 1.0]]",89.65,0.1055,1.0,0.0,0.0,[],0.0
5,1613894400000,call,ETH-21FEB21-2200-C,2200.0,2029.6,SYN.ETH-21FEB21,1613824374365,"{'volume': 473.0, 'price_change': -25.0, 'low': 0.001, 'high': 0.0055}",open,0.0,471.0,0.0001,0.031,0.00195,118.75,0.0015,0.0,2027.33,"{'vega': 0.14064, 'theta': -3.95703, 'rho': 0.00347, 'gamma': 0.00129, 'delta': 0.07886}",2027.33,7743711302,"[[0.001, 5.0], [0.0005, 406.0]]",102.69,0.001,5.0,0.003,6.0,"[[0.003, 6.0], [0.0035, 200.0], [0.0045, 401.0]]",132.34
6,1613980800000,call,ETH-22FEB21-2120-C,2120.0,2032.45,SYN.ETH-22FEB21,1613824374368,"{'volume': 16.0, 'price_change': -17.3913, 'low': 0.0095, 'high': 0.012}",open,,16.0,0.0001,0.056,0.014209,108.48,0.0095,0.0,2027.33,"{'vega': 0.50044, 'theta': -14.99305, 'rho': 0.02918, 'gamma': 0.00225, 'delta': 0.3037}",2027.33,7743720329,"[[0.0145, 5.0], [0.014, 284.0], [0.013, 320.0], [0.0125, 5.0], [0.0095, 1.0]]",109.64,0.0145,5.0,0.0165,5.0,"[[0.0165, 5.0], [0.017, 5.0], [0.019, 320.0]]",117.66
7,1614326400000,call,ETH-26FEB21-1880-C,1880.0,2043.87,SYN.ETH-26FEB21,1613824374361,"{'volume': 24.0, 'price_change': 23.4568, 'low': 0.081, 'high': 0.11}",open,0.09,575.0,0.06,0.1495,0.100177,104.14,0.1,0.0,2027.33,"{'vega': 0.80425, 'theta': -7.20722, 'rho': 0.21422, 'gamma': 0.00116, 'delta': 0.75858}",2027.33,7743713400,"[[0.0945, 1.0]]",89.19,0.0945,1.0,0.12,2.0,"[[0.12, 2.0], [0.13, 2.0], [0.14, 2.0], [0.15, 2.0], [0.283, 6.0]]",151.44
8,1616745600000,put,ETH-26MAR21-140-P,140.0,2123.74,ETH-26MAR21,1613824374364,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,8768.0,0.0001,0.015,2e-06,232.73,0.0005,0.0,2027.33,"{'vega': 0.00039, 'theta': -0.00135, 'rho': -3e-05, 'gamma': 0.0, 'delta': -1e-05}",2027.33,7743209479,[],0.0,0.0,0.0,0.0005,1865.0,"[[0.0005, 1865.0], [0.035, 6.0], [0.0495, 17.0], [0.0545, 100.0], [0.0595, 200.0], [0.06, 155.0], [0.0645, 300.0], [0.0695, 300.0], [0.07, 5.0], [0.0745, 300.0], [0.0795, 400.0], [0.12, 100.0], [0.15, 100.0], [0.19, 100.0], [0.22, 100.0]]",357.81
9,1632470400000,put,ETH-24SEP21-440-P,440.0,2351.81,ETH-24SEP21,1613824374366,"{'volume': 300.0, 'price_change': 0.0, 'low': 0.007, 'high': 0.007}",open,0.01,749.0,0.0001,0.0235,0.006554,126.14,0.007,0.0,2027.33,"{'vega': 0.6232, 'theta': -0.18212, 'rho': -0.27808, 'gamma': 2e-05, 'delta': -0.01344}",2027.33,7743704805,"[[0.005, 150.0], [0.0005, 1.0]]",119.83,0.005,150.0,0.008,150.0,"[[0.008, 150.0]]",131.3
10,1640937600000,put,ETH-31DEC21-10000-P,10000.0,2414.95,SYN.ETH-31DEC21,1613824374361,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,3.35,0.0,3.0585,3.494,3.239584,120.45,,0.0,2027.33,"{'vega': 6.92391, 'theta': -1.32878, 'rho': -83.08891, 'gamma': 0.00011, 'delta': -0.76234}",2027.33,6839436908,[],0.0,0.0,0.0,0.0,0.0,[],0.0
11,1613980800000,call,ETH-22FEB21-2160-C,2160.0,2032.45,SYN.ETH-22FEB21,1613824374366,"{'volume': 11.0, 'price_change': 41.6667, 'low': 0.006, 'high': 0.0085}",open,,11.0,0.0001,0.05,0.010095,111.21,0.0085,0.0,2027.33,"{'vega': 0.43493, 'theta': -13.35806, 'rho': 0.0222, 'gamma': 0.00191, 'delta': 0.23027}",2027.33,7743719977,"[[0.0095, 297.0], [0.009, 320.0], [0.0085, 5.0], [0.0055, 1.0]]",108.39,0.0095,297.0,0.012,10.0,"[[0.012, 10.0], [0.014, 320.0]]",119.9
12,1640937600000,put,ETH-31DEC21-960-P,960.0,2414.95,SYN.ETH-31DEC21,1613824374366,"{'volume': 5.0, 'price_change': 0.0, 'low': 0.06, 'high': 0.06}",open,0.07,1704.0,0.0285,0.122,0.062392,112.35,0.06,0.0,2027.33,"{'vega': 3.32275, 'theta': -0.59482, 'rho': -2.95228, 'gamma': 6e-05, 'delta': -0.0798}",2027.33,7743704781,"[[0.058, 5.0], [0.056, 5.0], [0.054, 5.0], [0.052, 5.0], [0.05, 5.0], [0.048, 5.0], [0.046, 5.0], [0.044, 5.0], [0.0345, 300.0], [0.0335, 1.0]]",109.14,0.058,5.0,0.0665,148.0,"[[0.0665, 148.0], [0.0755, 5.0], [0.3995, 1.0], [0.55, 10.0]]",115.32
13,1614931200000,call,ETH-5MAR21-1880-C,1880.0,2063.83,SYN.ETH-5MAR21,1613824374362,"{'volume': 4.0, 'price_change': 19.6581, 'low': 0.117, 'high': 0.14}",open,0.12,342.0,0.085,0.1875,0.13042,109.4,0.14,0.0,2027.33,"{'vega': 1.32034, 'theta': -5.63771, 'rho': 0.42087, 'gamma': 0.00081, 'delta': 0.71147}",2027.33,7743709975,"[[0.118, 1.0]]",89.54,0.118,1.0,0.145,50.0,"[[0.145, 50.0], [0.15, 1.0], [0.16, 1.0], [0.17, 1.0], [0.18, 1.0], [0.19, 1.0], [0.2, 2.0], [0.21, 2.0], [0.22, 2.0], [0.23, 2.0], [0.64, 3.0]]",131.8
14,1613894400000,put,ETH-21FEB21-1920-P,1920.0,2029.6,SYN.ETH-21FEB21,1613824374361,"{'volume': 234.0, 'price_change': -88.2353, 'low': 0.002, 'high': 0.018}",open,0.01,246.0,0.0001,0.032,0.002735,100.49,0.002,0.0,2027.33,"{'vega': 0.18659, 'theta': -5.55052, 'rho': -0.00534, 'gamma': 0.00203, 'delta': -0.11583}",2027.33,7743717854,"[[0.0025, 4.0], [0.002, 6.0], [0.001, 400.0], [0.0005, 9.0]]",97.91,0.0025,4.0,0.0035,5.0,"[[0.0035, 5.0], [0.004, 5.0], [0.0045, 6.0], [0.005, 400.0], [0.0175, 1.0]]",108.42
15,1613894400000,call,ETH-21FEB21-2160-C,2160.0,2029.64,SYN.ETH-21FEB21,1613824375371,"{'volume': 69.0, 'price_change': -25.0, 'low': 0.002, 'high': 0.009}",open,0.0,48.0,0.0001,0.0355,0.003365,113.87,0.003,0.0,2027.26,"{'vega': 0.20074, 'theta': -6.8292, 'rho': 0.00564, 'gamma': 0.00193, 'delta': 0.12854}",2027.26,7743719707,"[[0.002, 709.0], [0.001, 1.0]]",98.56,0.002,709.0,0.0045,11.0,"[[0.0045, 11.0], [0.005, 200.0], [0.006, 400.0], [0.0275, 4.0]]",124.67
16,1615536000000,put,ETH-12MAR21-2880-P,2880.0,2083.84,SYN.ETH-12MAR21,1613824375373,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.44,0.0,0.349,0.49,0.406787,128.18,,0.0,2027.26,"{'vega': 1.25179, 'theta': -4.04966, 'rho': -1.39304, 'gamma': 0.00041, 'delta': -0.82492}",2027.26,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
17,1613980800000,put,ETH-22FEB21-2140-P,2140.0,2032.49,SYN.ETH-22FEB21,1613824375373,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.0245,0.1165,0.064868,109.67,,0.0,2027.26,"{'vega': 0.46866, 'theta': -14.19495, 'rho': -0.08066, 'gamma': 0.00209, 'delta': -0.73522}",2027.26,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
18,1619769600000,put,ETH-30APR21-3200-P,3200.0,2171.64,SYN.ETH-30APR21,1613824375368,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.6,0.0,0.4815,0.6935,0.569382,128.7,,0.0,2027.26,"{'vega': 3.45217, 'theta': -3.2283, 'rho': -5.03587, 'gamma': 0.0003, 'delta': -0.6607}",2027.26,7471509131,[],0.0,0.0,0.0,0.0,0.0,[],0.0
19,1614931200000,put,ETH-5MAR21-1560-P,1560.0,2063.87,SYN.ETH-5MAR21,1613824375368,"{'volume': 7.0, 'price_change': -17.8571, 'low': 0.011, 'high': 0.0145}",open,0.01,68.0,0.0001,0.042,0.009284,117.73,0.0115,0.0,2027.26,"{'vega': 0.59582, 'theta': -2.73789, 'rho': -0.0675, 'gamma': 0.00034, 'delta': -0.0839}",2027.26,7743719457,"[[0.009, 5.0], [0.0085, 6.0], [0.008, 400.0], [0.0035, 10.0], [0.0025, 1.0]]",116.75,0.009,5.0,0.0105,6.0,"[[0.0105, 6.0], [0.012, 405.0], [0.0215, 2.0]]",121.84
20,1619769600000,call,ETH-30APR21-2560-C,2560.0,2171.64,SYN.ETH-30APR21,1613824375370,"{'volume': 36.0, 'price_change': 5.2117, 'low': 0.1535, 'high': 0.1615}",open,0.15,4125.0,0.0865,0.2495,0.15331,124.64,0.1615,0.0,2027.26,"{'vega': 3.75955, 'theta': -3.40493, 'rho': 1.36474, 'gamma': 0.00034, 'delta': 0.48667}",2027.26,7743716461,"[[0.15, 173.0], [0.1495, 192.0], [0.102, 1.0], [0.0935, 1.0], [0.0005, 1.0]]",122.72,0.15,173.0,0.1565,173.0,"[[0.1565, 173.0], [0.162, 192.0], [0.198, 5.0]]",126.48
21,1616745600000,call,ETH-26MAR21-440-C,440.0,2123.72,ETH-26MAR21,1613824375373,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.79,7495.0,0.779,0.8085,0.793727,219.75,0.76,0.0,2027.26,"{'vega': 0.06956, 'theta': -0.22604, 'rho': 0.39872, 'gamma': 1e-05, 'delta': 0.99641}",2027.26,7675321135,"[[0.0005, 50.0]]",0.0,0.0005,50.0,0.0,0.0,[],0.0
22,1614326400000,call,ETH-26FEB21-1960-C,1960.0,2043.91,SYN.ETH-26FEB21,1613824375374,"{'volume': 409.0, 'price_change': 57.4074, 'low': 0.054, 'high': 0.085}",open,0.06,1337.0,0.0325,0.1255,0.074036,103.35,0.085,0.0,2027.26,"{'vega': 0.95469, 'theta': -8.49056, 'rho': 0.18756, 'gamma': 0.00139, 'delta': 0.6505}",2027.26,7743715524,"[[0.076, 228.0], [0.0675, 1.0]]",107.52,0.076,228.0,0.0825,228.0,"[[0.0825, 228.0], [0.09, 1.0], [0.1, 1.0], [0.11, 1.0], [0.12, 1.0], [0.13, 1.0], [0.14, 1.0], [0.15, 3.0], [0.16, 3.0], [0.17, 3.0]]",121.32
23,1613894400000,call,ETH-21FEB21-1560-C,1560.0,2029.64,SYN.ETH-21FEB21,1613824375369,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.22,0.0,0.208,0.254,0.231376,116.57,,0.0,2027.26,"{'vega': 0.0, 'theta': -0.0002, 'rho': 0.03464, 'gamma': 0.0, 'delta': 1.0}",2027.26,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
24,1615536000000,put,ETH-12MAR21-2640-P,2640.0,2083.84,SYN.ETH-12MAR21,1613824375374,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.33,0.0,0.2455,0.389,0.305557,125.45,,0.0,2027.26,"{'vega': 1.55432, 'theta': -4.92148, 'rho': -1.18978, 'gamma': 0.00053, 'delta': -0.74643}",2027.26,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
25,1616745600000,call,ETH-26MAR21-1920-C,1920.0,2123.79,ETH-26MAR21,1613824375368,"{'volume': 794.0, 'price_change': 9.1954, 'low': 0.167, 'high': 0.2}",open,0.19,10071.0,0.1405,0.269,0.196374,124.84,0.19,0.0,2027.26,"{'vega': 2.32462, 'theta': -4.29172, 'rho': 0.94279, 'gamma': 0.00045, 'delta': 0.67562}",2027.26,7743719852,"[[0.184, 5.0], [0.1835, 1.0], [0.1585, 1.0], [0.135, 1.0], [0.132, 5.0], [0.13, 1.0], [0.12, 30.0], [0.1, 1.0], [0.0955, 1.0], [0.0905, 1.0], [0.06, 50.0], [0.0105, 10.0]]",113.5,0.184,5.0,0.205,5.0,"[[0.205, 5.0], [0.2055, 8.0], [0.2125, 2.0], [0.23, 40.0], [0.2405, 1.0], [0.307, 30.0], [0.395, 1.0], [0.4, 21.0], [0.5, 1.0], [0.58, 3.0], [0.7, 1.0]]",132.71
26,1616745600000,call,ETH-26MAR21-180-C,180.0,2123.73,ETH-26MAR21,1613824376379,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.91,364.0,0.9005,0.93,0.915255,232.73,0.682,0.0,2027.34,"{'vega': 0.00163, 'theta': -0.00561, 'rho': 0.16659, 'gamma': 0.0, 'delta': 0.99994}",2027.34,7743551580,[],0.0,0.0,0.0,0.922,2.0,"[[0.922, 2.0]]",483.26
27,1613894400000,call,ETH-21FEB21-1780-C,1780.0,2029.57,SYN.ETH-21FEB21,1613824376376,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.11,0.0,0.096,0.153,0.123075,108.3,,0.0,2027.34,"{'vega': 0.0131, 'theta': -0.70939, 'rho': 0.03931, 'gamma': 0.00013, 'delta': 0.99529}",2027.34,7733185507,[],0.0,0.0,0.0,0.0,0.0,[],0.0
28,1614326400000,put,ETH-26FEB21-960-P,960.0,2043.84,SYN.ETH-26FEB21,1613824376380,"{'volume': 1.0, 'price_change': 0.0, 'low': 0.0005, 'high': 0.0005}",open,0.0,6172.0,0.0001,0.015,1e-06,145.95,0.0005,0.0,2027.34,"{'vega': 0.00015, 'theta': -0.00115, 'rho': 0.0, 'gamma': 0.0, 'delta': -1e-05}",2027.34,7743522742,[],0.0,0.0,0.0,0.0005,19.0,"[[0.0005, 19.0], [0.001, 1.0], [0.002, 3.0], [0.03, 1.0], [0.049, 280.0], [0.2, 1.0], [0.4415, 2.0]]",245.08
29,1613894400000,put,ETH-21FEB21-2060-P,2060.0,2029.57,SYN.ETH-21FEB21,1613824376376,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.05,0.0,0.0001,0.073,0.028107,104.2,,0.0,2027.34,"{'vega': 0.36701, 'theta': -19.12176, 'rho': -0.02874, 'gamma': 0.00385, 'delta': -0.60969}",2027.34,7743645125,[],0.0,0.0,0.0,0.0,0.0,[],0.0
30,1613980800000,put,ETH-22FEB21-2320-P,2320.0,2032.43,SYN.ETH-22FEB21,1613824376385,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.1085,0.195,0.143988,122.86,,0.0,2027.34,"{'vega': 0.18927, 'theta': -6.42218, 'rho': -0.10841, 'gamma': 0.00075, 'delta': -0.93138}",2027.34,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
31,1613980800000,put,ETH-22FEB21-1680-P,1680.0,2032.43,SYN.ETH-22FEB21,1613824376375,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.0001,0.015,0.000112,105.58,,0.0,2027.34,"{'vega': 0.01954, 'theta': -0.22714, 'rho': -0.00048, 'gamma': 9e-05, 'delta': -0.00469}",2027.34,7743719088,[],0.0,0.0,0.0,0.002,6.0,"[[0.002, 6.0], [0.0025, 400.0]]",161.33
32,1632470400000,call,ETH-24SEP21-640-C,640.0,2351.81,ETH-24SEP21,1613824376375,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.74,1119.0,0.7245,0.7745,0.742641,117.65,0.73,0.0,2027.34,"{'vega': 1.20703, 'theta': -0.329, 'rho': 3.17113, 'gamma': 3e-05, 'delta': 0.97069}",2027.34,7741514613,"[[0.4545, 1.0]]",0.0,0.4545,1.0,0.745,5.0,"[[0.745, 5.0], [0.75, 5.0], [0.76, 5.0], [2.0, 11.0], [10.0, 1.0]]",122.1
33,1613894400000,call,ETH-21FEB21-1640-C,1640.0,2029.57,SYN.ETH-21FEB21,1613824376378,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.18,0.0,0.1675,0.2165,0.191976,112.6,,0.0,2027.34,"{'vega': 0.00011, 'theta': -0.00605, 'rho': 0.03641, 'gamma': 0.0, 'delta': 0.99997}",2027.34,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
34,1614326400000,put,ETH-26FEB21-2240-P,2240.0,2043.84,SYN.ETH-26FEB21,1613824376375,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.14,100.0,0.0735,0.1875,0.122342,119.83,0.7035,0.0,2027.34,"{'vega': 0.89369, 'theta': -9.21576, 'rho': -0.26826, 'gamma': 0.00112, 'delta': -0.70214}",2027.34,7710235878,[],0.0,0.0,0.0,0.374,2.0,"[[0.374, 2.0]]",500.0
35,1616745600000,call,ETH-26MAR21-720-C,720.0,2123.73,ETH-26MAR21,1613824376375,"{'volume': 100.0, 'price_change': 0.0, 'low': 0.65, 'high': 0.65}",open,0.65,13354.0,0.648,0.6775,0.662785,168.06,0.65,0.0,2027.34,"{'vega': 0.15532, 'theta': -0.38604, 'rho': 0.64592, 'gamma': 2e-05, 'delta': 0.99112}",2027.34,7741290616,"[[0.3055, 2.0], [0.0005, 50.0]]",0.0,0.3055,2.0,0.68,1.0,"[[0.68, 1.0], [0.6865, 1.0], [0.69, 1.0], [0.7, 118.0], [0.75, 1.0], [0.95, 1.0]]",266.97
36,1613894400000,call,ETH-21FEB21-1920-C,1920.0,2029.57,SYN.ETH-21FEB21,1613824376378,"{'volume': 75.0, 'price_change': 115.2542, 'low': 0.0295, 'high': 0.067}",open,0.04,46.0,0.025,0.0945,0.056752,100.5,0.0635,0.0,2027.34,"{'vega': 0.18668, 'theta': -9.38079, 'rho': 0.03728, 'gamma': 0.00203, 'delta': 0.88408}",2027.34,7743714484,"[[0.0555, 1.0]]",85.54,0.0555,1.0,0.07,1.0,"[[0.07, 1.0], [0.08, 1.0], [0.09, 1.0]]",201.82
37,1624608000000,call,ETH-25JUN21-640-C,640.0,2248.15,ETH-25JUN21,1613824376375,"{'volume': 5.0, 'price_change': 0.0, 'low': 0.72, 'high': 0.72}",open,0.72,2186.0,0.708,0.7465,0.723624,131.39,0.72,0.0,2027.34,"{'vega': 0.68258, 'theta': -0.35927, 'rho': 1.9577, 'gamma': 3e-05, 'delta': 0.97828}",2027.34,7743706844,"[[0.715, 500.0], [0.64, 1.0]]",0.0,0.715,500.0,0.725,5.0,"[[0.725, 5.0], [0.73, 5.0], [0.74, 5.0], [0.75, 5.0], [1.15, 30.0]]",135.76
38,1614326400000,put,ETH-26FEB21-400-P,400.0,2043.92,SYN.ETH-26FEB21,1613824377382,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,4198.0,0.0001,0.015,0.0,151.32,0.0005,0.0,2027.52,"{'vega': 0.0, 'theta': 0.0, 'rho': 0.0, 'gamma': 0.0, 'delta': 0.0}",2027.52,7743209478,[],0.0,0.0,0.0,0.0005,82.0,"[[0.0005, 82.0], [0.035, 5.0]]",500.0
39,1640937600000,call,ETH-31DEC21-1280-C,1280.0,2415.05,SYN.ETH-31DEC21,1613824377388,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.58,2418.0,0.524,0.6565,0.580048,108.73,0.57,0.0,2027.52,"{'vega': 4.69764, 'theta': -0.81381, 'rho': 6.05259, 'gamma': 9e-05, 'delta': 0.87156}",2027.52,7711884122,"[[0.434, 8.0], [0.4225, 3.0]]",0.0,0.434,8.0,0.95,10.0,"[[0.95, 10.0]]",391.61
40,1616745600000,call,ETH-26MAR21-300-C,300.0,2123.81,ETH-26MAR21,1613824377382,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.86,530.0,0.844,0.8735,0.858956,232.73,0.79,0.0,2027.52,"{'vega': 0.02001, 'theta': -0.06886, 'rho': 0.27567, 'gamma': 0.0, 'delta': 0.99909}",2027.52,7453877899,[],0.0,0.0,0.0,0.0,0.0,[],0.0
41,1613894400000,put,ETH-21FEB21-2100-P,2100.0,2029.65,SYN.ETH-21FEB21,1613824377388,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.06,0.0,0.0055,0.0885,0.042221,106.33,,0.0,2027.52,"{'vega': 0.30788, 'theta': -16.3687, 'rho': -0.03542, 'gamma': 0.00317, 'delta': -0.74376}",2027.52,7739389134,[],0.0,0.0,0.0,0.0,0.0,[],0.0
42,1614326400000,put,ETH-26FEB21-520-P,520.0,2043.92,SYN.ETH-26FEB21,1613824377384,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,4194.0,0.0001,0.015,0.0,146.83,0.0005,0.0,2027.52,"{'vega': 0.0, 'theta': 0.0, 'rho': 0.0, 'gamma': 0.0, 'delta': 0.0}",2027.52,7743522760,[],0.0,0.0,0.0,0.0005,25.0,"[[0.0005, 25.0], [0.02, 10.0], [0.0245, 210.0]]",430.47
43,1624608000000,call,ETH-25JUN21-800-C,800.0,2248.24,ETH-25JUN21,1613824377382,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.65,2351.0,0.6375,0.695,0.660801,128.75,0.6,0.0,2027.52,"{'vega': 1.13655, 'theta': -0.58624, 'rho': 2.29887, 'gamma': 5e-05, 'delta': 0.95984}",2027.52,7743719338,"[[0.6445, 1.0], [0.644, 300.0], [0.42, 10.0], [0.4115, 5.0], [0.395, 5.0], [0.37, 10.0], [0.35, 5.0]]",67.8,0.6445,1.0,0.6995,5.0,"[[0.6995, 5.0], [0.7, 2.0], [0.99, 285.0], [3.0, 1.0]]",187.49
44,1614931200000,put,ETH-5MAR21-1920-P,1920.0,2063.89,SYN.ETH-5MAR21,1613824377385,"{'volume': 63.0, 'price_change': -21.4286, 'low': 0.0495, 'high': 0.063}",open,0.06,74.0,0.014,0.106,0.048465,108.96,0.0495,0.0,2027.52,"{'vega': 1.39015, 'theta': -5.91218, 'rho': -0.26991, 'gamma': 0.00085, 'delta': -0.32416}",2027.52,7743720905,"[[0.047, 278.0], [0.046, 320.0], [0.037, 1.0], [0.0355, 1.0]]",106.81,0.047,278.0,0.051,5.0,"[[0.051, 5.0], [0.0515, 5.0], [0.052, 320.0]]",112.74
45,1613980800000,put,ETH-22FEB21-2280-P,2280.0,2032.51,SYN.ETH-22FEB21,1613824377390,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.0895,0.1765,0.125299,119.21,,0.0,2027.52,"{'vega': 0.23687, 'theta': -7.7986, 'rho': -0.10413, 'gamma': 0.00097, 'delta': -0.90769}",2027.52,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
46,1615536000000,put,ETH-12MAR21-2160-P,2160.0,2083.86,SYN.ETH-12MAR21,1613824377387,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.15,0.0,0.0775,0.21,0.133127,120.76,,0.0,2027.52,"{'vega': 1.93661, 'theta': -5.90278, 'rho': -0.71013, 'gamma': 0.00068, 'delta': -0.49476}",2027.52,7743705274,"[[0.1265, 5.0]]",113.66,0.1265,5.0,0.1325,5.0,"[[0.1325, 5.0]]",120.12
47,1614931200000,call,ETH-5MAR21-1440-C,1440.0,2063.89,SYN.ETH-5MAR21,1613824377393,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.29,0.0,0.2815,0.3445,0.307271,123.78,,0.0,2027.52,"{'vega': 0.38363, 'theta': -1.85332, 'rho': 0.46726, 'gamma': 0.00021, 'delta': 0.95237}",2027.52,7598484071,[],0.0,0.0,0.0,0.0,0.0,[],0.0
48,1619769600000,put,ETH-30APR21-2560-P,2560.0,2171.67,SYN.ETH-30APR21,1613824377393,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.36,93.0,0.25,0.4455,0.332173,124.64,0.741,0.0,2027.52,"{'vega': 3.7596, 'theta': -3.40498, 'rho': -3.46137, 'gamma': 0.00034, 'delta': -0.51332}",2027.52,7743715229,[],0.0,0.0,0.0,0.3555,30.0,"[[0.3555, 30.0]]",138.13
49,1614326400000,call,ETH-26FEB21-560-C,560.0,2043.92,SYN.ETH-26FEB21,1613824377382,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.72,2082.0,0.7115,0.741,0.726006,146.39,0.685,0.0,2027.52,"{'vega': 0.0, 'theta': 0.0, 'rho': 0.08915, 'gamma': 0.0, 'delta': 1.0}",2027.52,7468815346,[],0.0,0.0,0.0,0.0,0.0,[],0.0
